自治体名,自治体コード,施設・場所名,ふりがな,住所,管理担当連絡先,異常な現象：洪水,異常な現象：崖崩れ、土石流及び地滑り,異常な現象：高潮,異常な現象：地震,異常な現象：津波,異常な現象：大規模な火事,異常な現象：内水氾濫,異常な現象：火山現象,指定避難所との重複指定,想定収容人数,緯度（度：世界測地系）,経度（度：世界測地系）,その他
小山市,9208,小山南高等学校,おやまみなみことうがっこう,小山市間々田23-1,0285-45-2424,1,1,,1,,1,1,,1,1428,36.258616,139.780505,
小山市,9208,小山北桜高等学校,おやまほくおうこうとうがっこう,小山市東山田448-29,0285-49-2932,1,1,,1,,1,1,,1,638,36.355938,139.865168,
小山市,9208,勤労青少年ホーム,きんろうせいしょうねんほーむ,小山市犬塚3-1-2,0285-23-3402,1,1,,1,,1,1,,1,415,36.313834,139.827337,
小山市,9208,白鴎大学大行寺キャンパス,はくおうだいがくだいぎょうじきゃんぱす,小山市大行寺1117,0285-22-1111,,,,1,,1,,,1,738,36.315676,139.793544,
小山市,9208,白鴎大学本キャンパス,はくおうだいがくほんきゃんぱす,小山市駅東通り2-2-2,0285-22-8900,1,1,,1,,1,1,,1,320,36.311975,139.807491,
小山市,9208,小山工業高等専門学校,おやまこうぎょうこうとうせんもんがっこう,小山市中久喜771,0285-20-2100,1,1,,1,,1,1,,1,553,36.31831,139.842085,
小山市,9208,関東職業能力開発大学校,かんとうしょくぎょうのうりょくかいはつだいがっこう,小山市横倉612-1,0285-31-1711,1,1,,1,,1,1,,1,391,36.282251,139.82955,
小山市,9208,小山市立文化センター,おやましりつぶんかせんたー,小山市中央町1-1-1,0285-22-9552,1,1,,1,,1,1,,1,201,36.313528,139.800009,
茂木町,9343,茂木町民センター,もてぎちょうみんせんたー,茂木町茂木151,0285-63-1137,,,,,,1,,1,1,300,36.530957,140.186429,
茂木町,9343,茂木町民体育館,もてぎちょうみんたいいくかん,茂木町小井戸2664-1,0285-63-5333,1,1,,1,,1,1,1,1,1000,36.544562,140.175076,
茂木町,9343,茂木小学校,もてぎしょうがっこう,茂木町茂木1621,0285-63-1217,,1,,1,,1,,1,1,500,36.531433,140.184109,
茂木町,9343,茂木中学校,もてぎちゅうがっこう,茂木町茂木72,0285-63-1218,1,,,,,1,1,1,1,500,36.533562,140.194291,
茂木町,9343,県立茂木高等学校,もてぎこうとうがっこう,茂木町茂木288,0285-63-1201,1,1,,1,,1,1,1,1,500,36.531631,140.189517,
茂木町,9343,逆川小学校,さかがわしょうがっこう,茂木町飯2210,0285-65-0121,1,1,,1,,1,1,1,1,200,36.469471,140.174341,
茂木町,9343,逆川中学校,さかがわちゅうがっこう,茂木町飯1650,0285-65-0011,1,1,,1,,1,1,1,1,200,36.472202,140.170677,
茂木町,9343,中川小学校,なかがわしょうがっこう,茂木町牧野1861,0285-62-0123,1,,,,,1,1,1,1,300,36.579385,140.210352,
茂木町,9343,中川中学校,なかがわちゅうがっこう,茂木町河井856,0285-63-0424,1,1,,1,,1,1,1,1,200,36.569778,140.217583,
茂木町,9343,須藤小学校,すとうしょうがっこう,茂木町千本457,0285-63-0457,1,1,,1,,1,1,1,1,300,36.568468,140.149251,
茂木町,9343,道の駅もてぎ,みちのえきもてぎ,茂木町茂木1090-1,0285-63-5671,1,1,,1,,1,1,1,1,200,36.527786,140.172863,
茂木町,9343,元気アップ館,げんきあっぷかん,茂木町茂木1043-1,0285-63-2555,,1,,1,,1,,1,1,200,36.526346,140.170272,
市貝町,9344,市貝町役場,いちかいまちやくば,市貝町大字市塙1280,0285-68-1111,1,1,,1,,,,,1,100,36.543062,140.102119,
市貝町,9344,市貝町中央公民館,いちかいまちちゅうおうこうみんかん,市貝町大字上根1577,0285-68-0020,1,1,,1,,,,,1,1500,36.529886,140.090009,
市貝町,9344,市貝町保健福祉センター,いちかいまちほけんふくしせんたー,市貝町大字市塙1720-1,0285-68-1133,1,1,,1,,,,,1,300,36.539898,140.109383,
市貝町,9344,市貝町ふれあい館,いちかいまちふれあいかん,市貝町大字赤羽2648-1,0285-68-0020,1,1,,1,,,,,1,100,36.515759,140.066486,
市貝町,9344,市貝町きら里館,いちかいまちきらりかん,市貝町大字杉山118-7,0285-68-0020,1,1,,1,,,,,1,50,36.580488,140.108385,
市貝町,9344,市貝中学校,いちかいちゅうがっこう,市貝町大字市塙4072,0285-68-1119,1,1,,1,,,,,1,500,36.54507,140.107291,
市貝町,9344,市貝小学校,いちかいしょうがっこう,市貝町大字市塙2184,0285-68-1119,1,1,,1,,,,,1,300,36.534261,140.105166,
市貝町,9344,赤羽小学校,あかばねしょうがっこう,市貝町大字赤羽2711,0285-68-1119,1,1,,1,,,,,1,300,36.515362,140.067959,
市貝町,9344,小貝小学校,こかいしょうがっこう,市貝町大字文谷1188,0285-68-1119,1,1,,1,,,,,1,300,36.534261,140.105252,
市貝町,9344,旧小貝中央小学校,きゅうこかいちゅうおうしょうがっこう,市貝町大字続谷1143-3,0285-68-1111,1,1,,1,,,,,1,300,36.586518,140.112548,
市貝町,9344,杉山保育所,すぎやまほいくえん,市貝町大字杉山697-1,0285-68-1119,1,1,,1,,,,,,,36.577223,140.107355,
市貝町,9344,赤羽保育園,あかばねほいくえん,市貝町大字赤羽2648-7,0285-68-1119,1,1,,1,,,,,,,36.515827,140.065995,
市貝町,9344,琴平公民館,ことひらこうみんかん,市貝町大字見上67,0285-68-1111,1,1,,1,,,,,,,36.619128,140.129568,
市貝町,9344,市貝町役場,いちかいまちやくば,市貝町大字市塙1280,0285-68-1111,1,1,,1,,,,,1,100,36.543062,140.102119,
市貝町,9344,市貝町中央公民館,いちかいまちちゅうおうこうみんかん,市貝町大字上根1577,0285-68-0020,1,1,,1,,,,,1,1500,36.529886,140.090009,
市貝町,9344,市貝町保健福祉センター,いちかいまちほけんふくしせんたー,市貝町大字市塙1720-1,0285-68-1133,1,1,,1,,,,,1,300,36.539898,140.109383,
市貝町,9344,市貝町ふれあい館,いちかいまちふれあいかん,市貝町大字赤羽2648-1,0285-68-0020,1,1,,1,,,,,1,100,36.515759,140.066486,
市貝町,9344,市貝町きら里館,いちかいまちきらりかん,市貝町大字杉山118-7,0285-68-0020,1,1,,1,,,,,1,50,36.580488,140.108385,
市貝町,9344,市貝中学校,いちかいちゅうがっこう,市貝町大字市塙4072,0285-68-1119,1,1,,1,,,,,1,500,36.54507,140.107291,
市貝町,9344,市貝小学校,いちかいしょうがっこう,市貝町大字市塙2184,0285-68-1119,1,1,,1,,,,,1,300,36.534261,140.105166,
市貝町,9344,赤羽小学校,あかばねしょうがっこう,市貝町大字赤羽2711,0285-68-1119,1,1,,1,,,,,1,300,36.515362,140.067959,
市貝町,9344,小貝小学校,こかいしょうがっこう,市貝町大字文谷1188,0285-68-1119,1,1,,1,,,,,1,300,36.534261,140.105252,
市貝町,9344,旧小貝中央小学校,きゅうこかいちゅうおうしょうがっこう,市貝町大字続谷1143-3,0285-68-1111,1,1,,1,,,,,1,300,36.586518,140.112548,
市貝町,9344,杉山保育所,すぎやまほいくえん,市貝町大字杉山697-1,0285-68-1119,1,1,,1,,,,,,,36.577223,140.107355,
市貝町,9344,琴平公民館,ことひらこうみんかん,市貝町大字見上67,0285-68-1111,1,1,,1,,,,,,,36.619128,140.129568,
矢板市,92118,矢板小学校,やいたしょうがっこう,矢板市本町４－２３,0287-43-0043,1,1,,1,,1,1,,1,453,36.86712,139.92662,
矢板市,92118,東小学校,ひがししょうがっこう,矢板市東町６１６,0287-44-2515,1,1,,1,,1,1,,1,271,36.80107,139.93662,
矢板市,92118,矢板中学校,やいたちゅうがっこう,矢板市上町２０－７,0287-43-0144,,1,,1,,1,,,1,693,36.81507,139.92418,
矢板市,92118,矢板東高校,やいたひがしこうこう,矢板市東町４－８,0287-43-1243,1,1,,1,,1,1,,1,791,36.80175,139.93951,
矢板市,92118,矢板中央高校,やいたちゅうおうこうこう,矢板市扇町二丁目１５１９,0287-43-0447,1,1,,1,,1,1,,1,801,36.81567,139.92914,
矢板市,92118,生涯学習館,しょうがいがくしゅうかん,矢板市矢板１０６－２,0287-43-6218,,1,,1,,1,,,1,227,36.80543,139.92294,
矢板市,92118,矢板公民館,やいたこうみんかん,矢板市矢板１０３－１,0287-43-0469,,1,,1,,1,,,1,130,36.80579,139.92372,
矢板市,92118,きずな館,きずなかん,矢板市扇町二丁目４－１９,0287-44-3000,1,1,,1,,1,1,,1,26,36.8126,139.9318,
矢板市,92118,市武道館,しぶどうかん,矢板市本町２－２２,0287-44-1808,1,1,,1,,1,1,,1,427,36.80746,139.92887,
矢板市,92118,安沢小学校,あんざわしょうがっこう,矢板市安沢１４８２,0287-48-1005,1,1,,1,,1,1,,1,286,36.78456,139.95156,
矢板市,92118,片岡小学校,かたおかしょうがっこう,矢板市片岡２０９５,0287-48-0510,1,1,,1,,1,1,,1,271,36.75555,139.94381,
矢板市,92118,乙畑小学校,おつはたしょうがっこう,矢板市乙畑１９０２,0287-48-0610,1,1,,1,,1,1,,1,202,36.7374,139.95464,
矢板市,92118,片岡中学校,かたおかちゅうがっこう,矢板市片岡２１３９,0287-48-0410,1,1,,1,,1,1,,1,507,36.76473,139.94864,
矢板市,92118,矢板市コミュニティホール,やいたしこみゅにてぃほーる,矢板市片岡２０９８－３,0287-48-0101,1,1,,1,,1,1,,1,209,36.7572,139.94686,
矢板市,92118,片岡トレーニングセンター,かたおかとれーにんぐせんたー,矢板市片岡１１４３－１,0287-48-0680,1,1,,1,,1,1,,1,618,36.76408,139.94154,
矢板市,92118,川崎小学校,かわさきしょうがっこう,矢板市木幡１６４６,0287-43-0265,,1,,1,,1,,,1,242,36.78859,139.92613,
矢板市,92118,城の湯ふれあい館,しろのゆふれあいかん,矢板市幸岡１８,0287-43-2115,,,,1,,1,,,1,50,36.79457,139.91764,
矢板市,92118,豊田小学校,とよだしょうがっこう,矢板市豊田８０２,0287-43-0332,1,1,,1,,1,1,,1,199,36.80921,139.96989,
矢板市,92118,日新体育館,にっしんたいいくかん,矢板市土屋６３５,,1,1,,1,,1,1,,1,305,36.83064,139.94285,
矢板市,92118,農村環境改善センター,のうそんかんきょうかいぜんせんたー,矢板市沢７８３,0287-43-4675,1,1,,1,,1,1,,1,186,36.82275,139.95861,
矢板市,92118,泉小学校,いずみしょうがっこう,矢板市泉３７８,0287-43-0404,,1,,1,,1,,,1,234,36.84108,139.91273,
矢板市,92118,長井体育館,ながいたいいくかん,矢板市長井１２４８,,,1,,1,,1,,,1,288,36.82747,139.89208,
矢板市,92118,上伊佐野小学校,かみいさのしょうがっこう,矢板市上伊佐野７６１,,,1,,1,,1,,,1,288,36.87594,139.91615,
矢板市,92118,泉中学校,いずみちゅうがっこう,矢板市泉５２６,0287-43-0407,1,1,,1,,1,1,,1,478,36.84532,139.91088,
矢板市,92118,泉はつらつ館,いずみはつらつかん,矢板市泉３９６－１,0287-43-2231,1,1,,1,,1,1,,1,86,36.84438,139.91796,
芳賀町,93459,芳賀町立芳賀東小学校,はがちょうりつはがひがししょうがっこう,祖母井388番地,286776098,1,1,,1,,1,,,1,284,36.54773565,140.0632326,
芳賀町,93459,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰすこやか南高,でいさーびすせんたーすこやかなんたか,上稲毛田825番地,285838941,1,1,,1,,1,,,1,163,36.59343087,140.0777794,
芳賀町,93459,芳賀町生涯学習センター,はがまちしょうがいがくしゅうせんたー,下高根沢2552番地,286770009,,1,,1,,1,,,1,176,36.569788,140.03752,
芳賀町,93459,芳賀町立芳賀南小学校,はがちょうりつはがみなみしょうがっこう,西水沼41番地,286776098,,1,,1,,1,,,1,422,36.52170151,140.0274257,
芳賀町,93459,旧芳賀町立水沼小学校,きゅうはがちょうりつみずぬましょうっがこう,西水沼2254番地,286776011,1,1,,,,1,,,1,78,36.5415598,140.0201289,
芳賀町,93459,芳賀町立芳賀中学校,はがちょうりつはがちゅうがっこう,与能855番地1,286776098,,1,,1,,1,,,1,454,36.53926368,140.0375602,
芳賀町,93459,芳賀町第２体育館,はがまちだい２たいいくかん,与能861番地1,286775155,,1,,1,,1,,,1,499,36.54008583,140.038249,
芳賀町,93459,芳賀温泉ロマンの湯,はがおんせんろまんのゆ,上延生160番地,286774126,,1,,1,,1,,,1,100,36.55259853,140.0567913,
芳賀町,93459,芳賀町工業団地管理センター,はがまちこうぎょうだんちかんりせんたー,芳賀台98番地,286775033,1,1,,1,,1,,,1,375,36.56420153,140.0119696,
芳賀町,93459,芳賀町立芳賀北小学校,はがちょうりつはがきたしょうがっこう,芳志戸1030番地,286776098,,1,,1,,1,,,1,363,36.57626537,140.0494548,
芳賀町,93459,芳賀町民会館,はがちょうみんかいかん,祖母井548番地1,286770009,1,1,,1,,1,,,1,165,36.5481797,140.0605912,
茂木町,9343,茂木町民センター,もてぎちょうみんせんたー,茂木町茂木151,0285-63-1137,,,,,,1,,1,1,300,36.530957,140.186429,
茂木町,9343,茂木町民体育館,もてぎちょうみんたいいくかん,茂木町小井戸2664-1,0285-63-5333,1,1,,1,,1,1,1,1,1000,36.544562,140.175076,
茂木町,9343,茂木小学校,もてぎしょうがっこう,茂木町茂木1621,0285-63-1217,,1,,1,,1,,1,1,500,36.531433,140.184109,
茂木町,9343,茂木中学校,もてぎちゅうがっこう,茂木町茂木72,0285-63-1218,1,,,,,1,1,1,1,500,36.533562,140.194291,
茂木町,9343,県立茂木高等学校,もてぎこうとうがっこう,茂木町茂木288,0285-63-1201,1,1,,1,,1,1,1,1,500,36.531631,140.189517,
茂木町,9343,逆川小学校,さかがわしょうがっこう,茂木町飯2210,0285-65-0121,1,1,,1,,1,1,1,1,200,36.469471,140.174341,
茂木町,9343,中川小学校,なかがわしょうがっこう,茂木町河井856,0285-63-0101,1,1,,1,,1,1,1,1,200,36.569778,140.217583,
茂木町,9343,須藤小学校,すとうしょうがっこう,茂木町千本457,0285-63-0457,1,1,,1,,1,1,1,1,300,36.568468,140.149251,
茂木町,9343,道の駅もてぎ,みちのえきもてぎ,茂木町茂木1090-1,0285-63-5671,1,1,,1,,1,1,1,1,200,36.527786,140.172863,
茂木町,9343,元気アップ館,げんきあっぷかん,茂木町茂木1043-1,0285-63-2555,,1,,1,,1,,1,1,200,36.526346,140.170272,
那須町,94072,高原公民館,こうげんこうみんかん,栃木県那須町大字湯本199-14,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,100,37.09169,140.001201,
那須町,94072,旧那須小学校,きゅうなすしょうがっこう,栃木県那須町大字湯本201-1,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,420,37.08936514,140.0047609,
那須町,94072,旧室野井小学校,きゅうむろのいしょうがっこう,栃木県那須町大字高久乙3371-3,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,380,37.05334147,139.9911656,
那須町,94072,田代友愛小学校,たしろゆうあいしょうがっこう,栃木県那須町大字高久乙196-3,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,400,37.02071712,140.0255306,
那須町,94072,那須高原小学校,なすこうげんしょうがっこう,栃木県那須町大字高久丙1482,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,370,37.05774415,140.0387403,
那須町,94072,那須中学校,なすちゅうがっこう,栃木県那須町大字高久丙1-1,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,670,37.04714485,140.0239322,
那須町,94072,旧大沢小学校,きゅうおおさわしょうがっこう,栃木県那須町大字高久丙2799-6,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,360,37.09687892,140.0674975,
那須町,94072,旧朝日小学校,きゅうあさひしょうがっこう,栃木県那須町大字豊原丙1340,0287-72-6901,1,1,,1,,1,,1,1,500,37.058221,140.111378,
那須町,94072,学びの森小学校,まなびのもりしょうがっこう,栃木県那須町大字大島18-1,0287-72-6901,1,1,,1,,1,,1,1,430,37.044777,140.08738,
那須町,94072,高久小学校,たかくしょうがっこう,栃木県那須町大字高久甲3358-3,0287-72-6901,1,1,,1,,1,,1,1,450,36.99668105,140.0552039,
那須町,94072,旧田中小学校,きゅうたなかしょうがっこう,栃木県那須町大字寺子乙1240-1,0287-72-6901,1,1,,1,,1,,1,1,390,37.00020591,140.0958334,
那須町,94072,黒田原小学校,くろだはらしょうがっこう,栃木県那須町大字寺子乙3968-1,0287-72-6901,1,1,,1,,1,,1,1,970,37.02017,140.12285,
那須町,94072,那須中央中学校,なすちゅうおうちゅうがっこう,栃木県那須町大字寺子丙92,0287-72-6901,1,1,,1,,1,,1,1,"1,000",37.022947,140.112295,
那須町,94072,那須高等学校,なすこうとうがっこう,栃木県那須町大字寺子乙3932-48,0287-72-6901,1,1,,1,,1,,1,1,"1,800",37.01254769,140.1273147,
那須町,94072,那須町スポーツセンター,なすまちすぽーつせんたー,栃木県那須町大字寺子乙2516-36,0287-72-6901,1,1,,1,,1,,1,1,650,37.01501467,140.1083369,
那須町,94072,成沢集落センター,なるさわしゅうらくせんたー,栃木県那須町大字豊原甲3112-1,0287-72-6901,,,,,,1,,1,1,30,37.058548,140.160009,
那須町,94072,旧芦野小学校体育館,きゅうあしのしょうがっこうたいいくかん,栃木県那須町大字芦野2160,0287-72-6901,,,,,,1,,1,1,140,36.994174,140.158515,
那須町,94072,芦野基幹集落センター,あしのきかんしゅうらくせんたー,栃木県那須町大字芦野1867-1,0287-72-6901,1,1,,1,,1,,1,1,90,36.9927798,140.1603881,
那須町,94072,寄居集落センター,よりいしゅうらくせんたー,栃木県那須町大字寄居1032-1,0287-72-6901,,,,,,1,,1,1,30,37.035491,140.172061,
那須町,94072,東陽小学校,とうようしょうがっこう,栃木県那須町大字芦野100,0287-72-6901,1,1,,1,,1,,1,1,850,36.994174,140.158515,
那須町,94072,旧伊王野小学校体育館,きゅういおうのしょうがっこうたいいくかん,栃木県那須町大字伊王野1542,0287-72-6901,1,1,,1,,1,,1,1,100,36.958983,140.159933,
那須町,94072,伊王野基幹集落センター,いおうのきかんしゅうらくせんたー,栃木県那須町大字伊王野1440,0287-72-6901,1,1,,1,,1,,1,1,90,36.95867414,140.1641976,
那須町,94072,稲沢地区集落センター,いなざわちくしゅうらくせんたー,栃木県那須町大字稲沢978-1,0287-72-6901,1,1,,1,,1,,1,1,37,36.94356069,140.1357696,
那須町,94072,稲沢地区体育センター,いなざわちくたいいくせんたー,栃木県那須町大字稲沢978-1,0287-72-6901,1,1,,1,,1,,1,1,90,36.94338062,140.1353727,
那須町,94072,旧美野沢小学校,きゅうみのさわしょうがっこう,栃木県那須町大字蓑沢563-4,0287-72-6901,,,,,,1,,1,1,370,36.984176,140.207456,
那須町,94072,那須町文化センター,なすまちぶんかせんたー,栃木県那須町大字寺子乙2567-10,0287-72-6901,1,1,,1,,1,,1,1,790,37.01488896,140.1105369,
那須町,94072,ゆめ・プラザ那須　（保健センター）,ゆめ・ぷらざなす（ほけんせんたー）,栃木県那須町大字寺子乙2566-1,0287-72-6901,1,1,,1,,1,,1,1,230,37.01643096,140.1090027,
那須町,94072,那須スイミングドーム,なすすいみんぐどーむ,栃木県那須町大字寺子乙2584-6,0287-72-6901,,,,1,,1,,1,1,390,37.01706523,140.1131027,
那須町,94072,那須高原TOWAピュワコテージ,なすこうげんとうわぴゅあこてーじ,栃木県那須町大字高久乙3375,0287-72-6901,1,1,,1,,1,,1（水蒸気のみ）,1,370,37.06569937,139.9667192,
那須町,94072,水原公民館,みずはらこうみんかん,栃木県那須郡那須町大字豊原甲4604,0287-72-6901,,,,1,,1,,1,,10,37.06749921,140.1658118,
那須町,94072,與楽寺,よらくじ,栃木県那須郡那須町大字寄居1083,0287-72-6901,1,1,,1,,1,,1,,30,37.03775783,140.1709338,
那須町,94072,大畑集会所,おおはたしゅうかいじょ,栃木県那須郡那須町大字大畑45,0287-72-6901,,,,,,1,,1,,18,36.99239595,140.2156837,
那須町,94072,梓地区高齢者生きがいセンター,あずさちくこうれいしゃいきがいせんたー,栃木県那須郡那須町大字梓584,0287-72-6901,1,1,,1,,1,,1,,20,36.97246228,140.210198,
那須町,94072,成沢集落センターグラウンド,なるさわしゅうらくせんたーぐらうんど,栃木県那須郡那須町大字豊原甲3112-1,0287-72-6901,,,,,,1,,1,,"1,350",37.05851512,140.1604448,
高根沢町,9386,阿久津中学校,あくつちゅうがっこう,高根沢町大字中阿久津1470,028-675-0014,1,1,,1,,1,1,,1,845,36.638792,139.976728,
高根沢町,9386,阿久津小学校,あくつしょうがっこう,高根沢町大字宝積寺1178,028-675-0046,1,1,,1,,1,1,,1,386,36.62831,139.974556,
高根沢町,9386,図書館中央館,としょかんちゅうおうかん,高根沢町大字宝積寺1220-2,028-675-6531,1,1,,1,,1,1,,1,154,36.627669,139.982079,
高根沢町,9386,西小学校,にししょうがっこう,高根沢町光陽台3-2-3,028-675-7541,1,1,,1,,1,1,,1,437,36.620777,139.987389,
高根沢町,9386,大谷集落センター,おおやしゅうらくせんたー,高根沢町大字大谷922,(館長宅),1,1,,1,,1,1,,1,57,36.661023,139.985107,
高根沢町,9386,中央小学校,ちゅうおうしょうがっこう,高根沢町大字石末2247,028-675-0047,1,1,,1,,1,1,,1,236,36.640496,139.997379,
高根沢町,9386,町民広場,ちょうみんひろば,高根沢町大字石末1825,028-675-3175,1,1,,1,,1,1,,1,1226,36.637932,140.000601,
高根沢町,9386,高根沢高校,たかねざわこうこう,高根沢町大字文挟32-2,028-676-70531,1,1,,1,,1,1,,1,495,36.658759,140.029481,
高根沢町,9386,北小学校,きたしょうがっこう,高根沢町大字飯室876,028-676-0014,1,1,,1,,1,1,,1,255,36.656593,140.036095,
高根沢町,9386,仁井田ふれあい広場,にいたふれあいひろば,高根沢町大字平田2012-2,028-676-3155,1,1,,1,,1,1,,1,465,36.655606,140.029527,
高根沢町,9386,台新田公民館,だいしんでんこうみんかん,高根沢町大字亀梨478,(館長宅),1,1,,1,,1,1,,1,54,36.641445,140.057136,
高根沢町,9386,旧東小学校,きゅうひがししょうがっこう,高根沢町大字太田715,028-675-41037,1,1,,1,,1,1,, ,500,36.627697,140.034871,
高根沢町,9386,東小学校・北高根沢中学校,ひがししょうがっこう・きたたかねざわちゅうがっこう,高根沢町大字太田753,028-676-1651,1,1,,1,,1,1,,1,608,36.62589,140.033627,
高根沢町,9386,桑窪公民館,くわくぼこうみんかん,高根沢町大字桑窪405,(館長宅),1,1,,1,,1,1,,1,57,36.616793,140.051264,
高根沢町,9386,上高根沢小学校,かみたかねざわしょうがっこう,高根沢町大字上高根沢2080,028-675-0648,1,1,,1,,1,1,,1,234,36.596931,140.027837,
高根沢町,9386,柏崎公民館,かしわざきこうみんかん,高根沢町大字中柏崎246-4,（館長宅）,1,1,,1,,1,1,,1,48,36.611063,140.078475,
高根沢町,9386,道の駅たかねざわ　元気あっぷむら（多目的広場）,みちのえきたかねざわ　げんきあっぷむら,高根沢町大字上柏崎588-1,028-676-1126,1,1,,1,,1,1,,1,1500,36.632856,140.053216,
高根沢町,9386,駅西児童公園,えきにしじどうこうえん,高根沢町大字宝積寺1051,028-675-8107,1,1,,1,,1,1,,,822,36.631267,139.975771,
高根沢町,9386,仁井田児童公園,にいたじどうこうえん,高根沢町大字平田1908-1,028-675-8107,1,1,,1,,1,1,,,984,36.652044,140.028081,
高根沢町,9386,光陽台のびのび公園,こうようだいのびのびこうえん,高根沢町光陽台2-4-1,028-675-8107,1,1,,1,,1,1,,,2512,36.622847,139.989831,
高根沢町,9386,光陽台なかよし公園,こうようだいなかよしこうえん,高根沢町光陽台3-4-1,028-675-8107,1,1,,1,,1,1,,,2509,36.619179,139.979155,
高根沢町,9386,宝石台ふれあい公園,ほうせきだいふれあいこうえん,高根沢町宝石台3-4-2,028-675-8107,1,1,,1,,1,1,,,1894,36.619368,139.991883,
高根沢町,9386,宝石台あおぞら公園,ほうせきだいあおぞらこうえん,高根沢町宝石台2-4-2,028-675-8107,1,1,,1,,1,1,,,2667,36.619666,139.996199,
高根沢町,9386,宝石台さわやか公園,ほうせきだいさわやかこうえん,高根沢町宝石台1-4,028-675-8107,1,1,,1,,1,1,,,1399,36.621948,139.993667,
高根沢町,9386,ファミリー公園,ふぁみりーこうえん,高根沢町光陽台4-4,028-675-8107,1,1,,1,,1,1,,,6578,36.616356,139.984773,
高根沢町,9386,ハイタッチパーク,はいたっちぱーく,高根沢町大字宝積寺2374-57,028-675-8107,1,1,,1,,1,1,,,1220,36.630246,139.97935,
高根沢町,9386,砂部公園,いさべこうえん,高根沢町大字平田1066-15,028-675-8107,1,1,,1,,1,1,,,5272,36.63641,140.04102,
高根沢町,9386,ハイテクパーク,はいてくぱーく,高根沢町大字宝積寺2021-19,028-675-8107,1,1,,1,,1,1,,,23874,36.612481,139.993197,
高根沢町,9386,街区公園Ⅰ,がいくこうえんⅠ,高根沢町大字宝積寺2280-2,028-675-8107,1,1,,1,,1,1,,,900,36.625972,139.979155,
鹿沼市,9205,西中学校,にしちゅうがっこう,栃木県鹿沼市日吉町527,0289-63-2158,1,1,,1,,,1,,1,876,36.563304,139.730455,洪水浸水想定区域内
鹿沼市,9205,中央小学校,ちゅうおうしょうがっこう,栃木県鹿沼市今宮町1624,0289-63-2158,1,1,,1,,,1,,1,779,36.564801,139.744548,
鹿沼市,9205,東中学校,ひがしちゅうがっこう,栃木県鹿沼市府中町393,0289-63-2158,,,,1,,,,,1,1122,36.562787,139.75868,
鹿沼市,9205,東小学校,ひがししょうがっこう,栃木県鹿沼市東末広町1082,0289-63-2158,,,,1,,,,,1,522,36.564308,139.75349,
鹿沼市,9205,県立鹿沼高等学校,けんりつかぬまこうとうがっこう,栃木県鹿沼市万町960,0289-63-2158,1,1,,1,,,1,,1,752,36.557999,139.750242,
鹿沼市,9205,市民情報センター,しみんじょうほうせんたー,栃木県鹿沼市文化橋町1982-18,0289-63-2158,1,1,,1,,,1,,1,500,36.5697,139.751527,
鹿沼市,9205,北小学校,きたしょうがっこう,栃木県鹿沼市泉町2457,0289-63-2158,1,1,,1,,,1,,1,398,36.573971,139.746356,
鹿沼市,9205,県立鹿沼商工高等学校,けんりつかぬましょうこうこうとうがっこう,栃木県鹿沼市花岡町180-1,0289-63-2158,1,1,,1,,,1,,1,1511,36.556317,139.740616,
鹿沼市,9205,東部台コミュニティセンター,とうぶだいこみゅにてぃせんたー,栃木県鹿沼市緑町1-3-36,0289-63-2158,1,1,,1,,,1,,1,599,36.557574,139.770523,
鹿沼市,9205,菊沢コミュニティセンター,きくさわこみゅにてぃせんたー,栃木県鹿沼市御成橋町2-2197-1,0289-63-2158,1,1,,1,,,1,,1,264,36.585376,139.74759,土砂災害警戒区域（急傾斜地の崩壊、土石流）にかかる。
鹿沼市,9205,菊沢東小学校,きくさわひがししょうがっこう,栃木県鹿沼市仁神堂町530,0289-63-2158,1,1,,1,,,1,,1,634,36.581792,139.767342,
鹿沼市,9205,菊沢西小学校,きくさわにししょうがっこう,栃木県鹿沼市見野75,0289-63-2158,1,1,,1,,,1,,1,488,36.591763,139.732058,
鹿沼市,9205,西小学校,にししょうがっこう,栃木県鹿沼市上日向606,0289-63-2158,1,1,,1,,,1,,1,299,36.569601,139.710564,黒川の洪水時のみ、自治会の協力により開設
鹿沼市,9205,北押原小学校,きたおしはらしょうがっこう,栃木県鹿沼市樅山町82,0289-63-2158,1,1,,1,,,1,,1,494,36.534647,139.748701,みなみ小学校は低地で浸水の可能性があるため内水氾濫時に開設せず、鹿沼南高等学校に避難
鹿沼市,9205,板荷小学校,いたがしょうがっこう,栃木県鹿沼市板荷2775,0289-63-2158,1,1,,1,,,1,,1,420,36.641361,139.704059,
鹿沼市,9205,加園小学校,かぞのしょうがっこう,栃木県鹿沼市加園2800,0289-63-2158,1,1,,1,,,1,,1,416,36.558294,139.688642,
